ISO,year,base_year,currency,source,ver,gdp_defl
THA,2026,2023,USD,WEO,Apr2024,1.08069034641451
THA,2027,2023,USD,WEO,Apr2024,1.11547729945109
THA,2028,2023,USD,WEO,Apr2024,1.14174152898971
THA,2029,2023,USD,WEO,Apr2024,1.1606977651067
TJK,1980,2023,USD,WEO_est,Apr2024,0.0394644951955765
TJK,1981,2023,USD,WEO_est,Apr2024,0.0423517496516847
TJK,1982,2023,USD,WEO_est,Apr2024,0.0454502379840405
TJK,1983,2023,USD,WEO_est,Apr2024,0.0487754142342439
TJK,1984,2023,USD,WEO_est,Apr2024,0.0523438630741047
TJK,1985,2023,USD,WEO_est,Apr2024,0.0561733825234645
TJK,1986,2023,USD,WEO_est,Apr2024,0.0602830727197227
TJK,1987,2023,USD,WEO_est,Apr2024,0.0646934311818126
TJK,1988,2023,USD,WEO_est,Apr2024,0.0694264550437662
TJK,1989,2023,USD,WEO_est,Apr2024,0.0745057507677712
TJK,1990,2023,USD,WEO_est,Apr2024,0.079956651883923
TJK,1991,2023,USD,WEO_est,Apr2024,0.0858063453439124
TJK,1992,2023,USD,WEO,Apr2024,0.0920840071188524
TJK,1993,2023,USD,WEO,Apr2024,0.241331642377831
TJK,1994,2023,USD,WEO,Apr2024,0.375424044875
TJK,1995,2023,USD,WEO,Apr2024,0.294484093038239
TJK,1996,2023,USD,WEO,Apr2024,0.569327387006495
TJK,1997,2023,USD,WEO,Apr2024,0.596528222530929
TJK,1998,2023,USD,WEO,Apr2024,0.667069283158375
TJK,1999,2023,USD,WEO,Apr2024,0.529726851339522
TJK,2000,2023,USD,WEO,Apr2024,0.445930976152707
TJK,2001,2023,USD,WEO,Apr2024,0.431605906693281
TJK,2002,2023,USD,WEO,Apr2024,0.453617981222695
TJK,2003,2023,USD,WEO,Apr2024,0.528124652448063
TJK,2004,2023,USD,WEO,Apr2024,0.636575943276274
TJK,2005,2023,USD,WEO,Apr2024,0.665099231793731
TJK,2006,2023,USD,WEO,Apr2024,0.756072720298361
TJK,2007,2023,USD,WEO,Apr2024,0.926172602381552
TJK,2008,2023,USD,WEO,Apr2024,1.18741618826831
TJK,2009,2023,USD,WEO,Apr2024,1.1076807560658
TJK,2010,2023,USD,WEO,Apr2024,1.1790451713041
TJK,2011,2023,USD,WEO,Apr2024,1.26923038180932
TJK,2012,2023,USD,WEO,Apr2024,1.37417111668498
TJK,2013,2023,USD,WEO,Apr2024,1.43352646009355
TJK,2014,2023,USD,WEO,Apr2024,1.45976141480864
TJK,2015,2023,USD,WEO,Apr2024,1.17075710927467
TJK,2016,2023,USD,WEO,Apr2024,0.97489529243876
TJK,2017,2023,USD,WEO,Apr2024,0.980677319058067
TJK,2018,2023,USD,WEO,Apr2024,0.938867361301376
TJK,2019,2023,USD,WEO,Apr2024,0.934881865642856
TJK,2020,2023,USD,WEO,Apr2024,0.877549437671869
TJK,2021,2023,USD,WEO,Apr2024,0.881040860396457
TJK,2022,2023,USD,WEO,Apr2024,0.958133487979755
TJK,2023,2023,USD,WEO,Apr2024,1
TJK,2024,2023,USD,WEO,Apr2024,1.02635750736342
TJK,2025,2023,USD,WEO,Apr2024,1.0704963354045
TJK,2026,2023,USD,WEO,Apr2024,1.11705719486355
TJK,2027,2023,USD,WEO,Apr2024,1.16470533598594
TJK,2028,2023,USD,WEO,Apr2024,1.20923486676567
TJK,2029,2023,USD,WEO,Apr2024,1.25539960576315
TKL,1960,2023,USD,OECD,Apr2025,0.08753492
TKL,1961,2023,USD,OECD,Apr2025,0.08529937
TKL,1962,2023,USD,OECD,Apr2025,0.09023125
TKL,1963,2023,USD,OECD,Apr2025,0.09379755
TKL,1964,2023,USD,OECD,Apr2025,0.09714803
TKL,1965,2023,USD,OECD,Apr2025,0.10130968
TKL,1966,2023,USD,OECD,Apr2025,0.09561585
TKL,1967,2023,USD,OECD,Apr2025,0.10120019
TKL,1968,2023,USD,OECD,Apr2025,0.09067428
TKL,1969,2023,USD,OECD,Apr2025,0.08950833
TKL,1970,2023,USD,OECD,Apr2025,0.09728116
TKL,1971,2023,USD,OECD,Apr2025,0.11323273
TKL,1972,2023,USD,OECD,Apr2025,0.13058557
TKL,1973,2023,USD,OECD,Apr2025,0.16047113
TKL,1974,2023,USD,OECD,Apr2025,0.17054239
TKL,1975,2023,USD,OECD,Apr2025,0.16780543
TKL,1976,2023,USD,OECD,Apr2025,0.16700989
TKL,1977,2023,USD,OECD,Apr2025,0.1898365
TKL,1978,2023,USD,OECD,Apr2025,0.22953807
TKL,1979,2023,USD,OECD,Apr2025,0.25453862
TKL,1980,2023,USD,OECD,Apr2025,0.27943081
TKL,1981,2023,USD,OECD,Apr2025,0.28775893
TKL,1982,2023,USD,OECD,Apr2025,0.28417514
TKL,1983,2023,USD,OECD,Apr2025,0.27251533
TKL,1984,2023,USD,OECD,Apr2025,0.24971494
TKL,1985,2023,USD,OECD,Apr2025,0.24754137
TKL,1986,2023,USD,OECD,Apr2025,0.32247465
TKL,1987,2023,USD,OECD,Apr2025,0.40170176
TKL,1988,2023,USD,OECD,Apr2025,0.47630108
TKL,1989,2023,USD,OECD,Apr2025,0.45620302
TKL,1990,2023,USD,OECD,Apr2025,0.4687156
TKL,1991,2023,USD,OECD,Apr2025,0.45662758
TKL,1992,2023,USD,OECD,Apr2025,0.43187617
TKL,1993,2023,USD,OECD,Apr2025,0.44377636
TKL,1994,2023,USD,OECD,Apr2025,0.48848701
TKL,1995,2023,USD,OECD,Apr2025,0.55344177
TKL,1996,2023,USD,OECD,Apr2025,0.59338793
TKL,1997,2023,USD,OECD,Apr2025,0.57161718
TKL,1998,2023,USD,OECD,Apr2025,0.46725495
TKL,1999,2023,USD,OECD,Apr2025,0.46334671
TKL,2000,2023,USD,OECD,Apr2025,0.4072381
TKL,2001,2023,USD,OECD,Apr2025,0.39309331
TKL,2002,2023,USD,OECD,Apr2025,0.4358212
TKL,2003,2023,USD,OECD,Apr2025,0.55369365
TKL,2004,2023,USD,OECD,Apr2025,0.6538401
TKL,2005,2023,USD,OECD,Apr2025,0.71251069
TKL,2006,2023,USD,OECD,Apr2025,0.67352706
TKL,2007,2023,USD,OECD,Apr2025,0.79663345
TKL,2008,2023,USD,OECD,Apr2025,0.77932547
TKL,2009,2023,USD,OECD,Apr2025,0.7109908
TKL,2010,2023,USD,OECD,Apr2025,0.84292662
TKL,2011,2023,USD,OECD,Apr2025,0.95044542
TKL,2012,2023,USD,OECD,Apr2025,0.97174217
TKL,2013,2023,USD,OECD,Apr2025,1.01633365
TKL,2014,2023,USD,OECD,Apr2025,1.05219054
TKL,2015,2023,USD,OECD,Apr2025,0.88775518
TKL,2016,2023,USD,OECD,Apr2025,0.90269646
TKL,2017,2023,USD,OECD,Apr2025,0.95087611
TKL,2018,2023,USD,OECD,Apr2025,0.93916302
TKL,2019,2023,USD,OECD,Apr2025,0.91559759
TKL,2020,2023,USD,OECD,Apr2025,0.92175808
TKL,2021,2023,USD,OECD,Apr2025,1.03515265
TKL,2022,2023,USD,OECD,Apr2025,0.98028783
TKL,2023,2023,USD,OECD,Apr2025,1
TKL,2024,2023,USD,OECD,Apr2025,1.01720194
TKL,2025,2023,USD,WEO,Apr2024,1.03967017594773
TKL,2026,2023,USD,WEO,Apr2024,1.05670584510403
TKL,2027,2023,USD,WEO,Apr2024,1.07237879100591
TKL,2028,2023,USD,WEO,Apr2024,1.09340308710858
TKL,2029,2023,USD,WEO,Apr2024,1.11489811900566
TKM,1980,2023,USD,WEO_est,Apr2024,0.0343710308525814
TKM,1981,2023,USD,WEO_est,Apr2024,0.0370924999725849
TKM,1982,2023,USD,WEO_est,Apr2024,0.0400294527131669
TKM,1983,2023,USD,WEO_est,Apr2024,0.043198950884949
TKM,1984,2023,USD,WEO_est,Apr2024,0.0466194072382709
TKM,1985,2023,USD,WEO_est,Apr2024,0.0503106924294537
TKM,1986,2023,USD,WEO_est,Apr2024,0.0542942504565609
TKM,1987,2023,USD,WEO_est,Apr2024,0.0585932232352655
TKM,1988,2023,USD,WEO_est,Apr2024,0.0632325850385286
TKM,1989,2023,USD,WEO_est,Apr2024,0.068239287581098
TKM,1990,2023,USD,WEO_est,Apr2024,0.0736424165916742
TKM,1991,2023,USD,WEO_est,Apr2024,0.0794733607823289
TKM,1992,2023,USD,WEO,Apr2024,0.0857659941967776
TKM,1993,2023,USD,WEO,Apr2024,0.537701470625815
TKM,1994,2023,USD,WEO,Apr2024,0.550624082463009
TKM,1995,2023,USD,WEO,Apr2024,0.767413135335391
TKM,1996,2023,USD,WEO,Apr2024,0.333169368985001
TKM,1997,2023,USD,WEO,Apr2024,0.423257937338982
TKM,1998,2023,USD,WEO,Apr2024,0.423419932457224
TKM,1999,2023,USD,WEO,Apr2024,0.489878844934346
TKM,2000,2023,USD,WEO,Apr2024,0.537871168854969
TKM,2001,2023,USD,WEO,Apr2024,0.616799963428009
TKM,2002,2023,USD,WEO,Apr2024,0.668515105516931
TKM,2003,2023,USD,WEO,Apr2024,0.749695406039251
TKM,2004,2023,USD,WEO,Apr2024,0.812247413267296
TKM,2005,2023,USD,WEO,Apr2024,0.869262710591287
TKM,2006,2023,USD,WEO,Apr2024,0.975809095730737
TKM,2007,2023,USD,WEO,Apr2024,1.06629265924595
TKM,2008,2023,USD,WEO,Apr2024,0.770150638599973
TKM,2009,2023,USD,WEO,Apr2024,0.681738667717955
TKM,2010,2023,USD,WEO,Apr2024,0.597808399638082
TKM,2011,2023,USD,WEO,Apr2024,0.670199507586054
TKM,2012,2023,USD,WEO,Apr2024,0.707320264401566
TKM,2013,2023,USD,WEO,Apr2024,0.728701803109321
TKM,2014,2023,USD,WEO,Apr2024,0.777202845651229
TKM,2015,2023,USD,WEO,Apr2024,0.608362233538965
TKM,2016,2023,USD,WEO,Apr2024,0.583086959287253
TKM,2017,2023,USD,WEO,Apr2024,0.611153874646429
TKM,2018,2023,USD,WEO,Apr2024,0.645156886749238
TKM,2019,2023,USD,WEO,Apr2024,0.720460553194831
TKM,2020,2023,USD,WEO,Apr2024,0.727014167134177
TKM,2021,2023,USD,WEO,Apr2024,0.84852768301603
TKM,2022,2023,USD,WEO,Apr2024,1.03087174824268
TKM,2023,2023,USD,WEO,Apr2024,1
TKM,2024,2023,USD,WEO,Apr2024,1.03831373919452
TKM,2025,2023,USD,WEO,Apr2024,1.10343438835218
TKM,2026,2023,USD,WEO,Apr2024,1.17604736729864
TKM,2027,2023,USD,WEO,Apr2024,1.25582465123707
TKM,2028,2023,USD,WEO,Apr2024,1.3430596700169
TKM,2029,2023,USD,WEO,Apr2024,1.43805792461611
TLS,1980,2023,USD,WEO_est,Apr2024,0.133692505236606
TLS,1981,2023,USD,WEO_est,Apr2024,0.13929247955641
TLS,1982,2023,USD,WEO_est,Apr2024,0.145127019847784
TLS,1983,2023,USD,WEO_est,Apr2024,0.151205951369181
TLS,1984,2023,USD,WEO_est,Apr2024,0.157539510929385
TLS,1985,2023,USD,WEO_est,Apr2024,0.164138364126112
TLS,1986,2023,USD,WEO_est,Apr2024,0.171013623306678
TLS,1987,2023,USD,WEO_est,Apr2024,0.178176866280988
TLS,1988,2023,USD,WEO_est,Apr2024,0.185640155818355
TLS,1989,2023,USD,WEO_est,Apr2024,0.19341605996098
TLS,1990,2023,USD,WEO_est,Apr2024,0.201517673188305
TLS,1991,2023,USD,WEO_est,Apr2024,0.209958638467877
TLS,1992,2023,USD,WEO_est,Apr2024,0.218753170229851
TLS,1993,2023,USD,WEO_est,Apr2024,0.227916078303829
TLS,1994,2023,USD,WEO_est,Apr2024,0.237462792858344
TLS,1995,2023,USD,WEO_est,Apr2024,0.247409390384976
TLS,1996,2023,USD,WEO_est,Apr2024,0.25777262077087
TLS,1997,2023,USD,WEO_est,Apr2024,0.268569935505235
TLS,1998,2023,USD,WEO_est,Apr2024,0.279819517067336
TLS,1999,2023,USD,WEO_est,Apr2024,0.291540309545447
TLS,2000,2023,USD,WEO,Apr2024,0.303752050538354
TLS,2001,2023,USD,WEO,Apr2024,0.339322463191078
TLS,2002,2023,USD,WEO,Apr2024,0.358356347077195
TLS,2003,2023,USD,WEO,Apr2024,0.381939472628554
TLS,2004,2023,USD,WEO,Apr2024,0.342376021280577
TLS,2005,2023,USD,WEO,Apr2024,0.348273237019416
TLS,2006,2023,USD,WEO,Apr2024,0.356945100297747
TLS,2007,2023,USD,WEO,Apr2024,0.387185902232058
TLS,2008,2023,USD,WEO,Apr2024,0.414805598586178
TLS,2009,2023,USD,WEO,Apr2024,0.422516010146974
TLS,2010,2023,USD,WEO,Apr2024,0.468858688682004
TLS,2011,2023,USD,WEO,Apr2024,0.522775887212765
TLS,2012,2023,USD,WEO,Apr2024,0.555040862313543
TLS,2013,2023,USD,WEO,Apr2024,0.648079878123403
TLS,2014,2023,USD,WEO,Apr2024,0.642755041279972
TLS,2015,2023,USD,WEO,Apr2024,0.689028134855436
TLS,2016,2023,USD,WEO,Apr2024,0.690300487012934
TLS,2017,2023,USD,WEO,Apr2024,0.696980275237665
TLS,2018,2023,USD,WEO,Apr2024,0.687925370686737
TLS,2019,2023,USD,WEO,Apr2024,0.871358180857335
TLS,2020,2023,USD,WEO,Apr2024,0.992126893302224
TLS,2021,2023,USD,WEO,Apr2024,1.63522781017964
TLS,2022,2023,USD,WEO,Apr2024,1.39139221556886
TLS,2023,2023,USD,WEO,Apr2024,1
TLS,2024,2023,USD,WEO,Apr2024,0.823198323849196
TLS,2025,2023,USD,WEO,Apr2024,0.856937640599841
TLS,2026,2023,USD,WEO,Apr2024,0.890207797644441
TLS,2027,2023,USD,WEO,Apr2024,0.924990141997413
TLS,2028,2023,USD,WEO,Apr2024,0.96101825889567
TLS,2029,2023,USD,WEO,Apr2024,0.998428216084304
TON,1980,2023,USD,WEO,Apr2024,0.443139150872882
TON,1981,2023,USD,WEO,Apr2024,0.432517827019492
TON,1982,2023,USD,WEO,Apr2024,0.383437789910897
TON,1983,2023,USD,WEO,Apr2024,0.353242442429459
TON,1984,2023,USD,WEO,Apr2024,0.257871408174214
TON,1985,2023,USD,WEO,Apr2024,0.229122556832681
TON,1986,2023,USD,WEO,Apr2024,0.249383587883868
TON,1987,2023,USD,WEO,Apr2024,0.267011817028505
TON,1988,2023,USD,WEO,Apr2024,0.32469450098634
TON,1989,2023,USD,WEO,Apr2024,0.388186777079097
TON,1990,2023,USD,WEO,Apr2024,0.384097736591632
TON,1991,2023,USD,WEO,Apr2024,0.425667017390527
TON,1992,2023,USD,WEO,Apr2024,0.466045400334078
TON,1993,2023,USD,WEO,Apr2024,0.479616179444255
TON,1994,2023,USD,WEO,Apr2024,0.485728728543888
TON,1995,2023,USD,WEO,Apr2024,0.492901517143361
TON,1996,2023,USD,WEO,Apr2024,0.518627586559791
TON,1997,2023,USD,WEO,Apr2024,0.531524182868519
TON,1998,2023,USD,WEO,Apr2024,0.496140648748534
TON,1999,2023,USD,WEO,Apr2024,0.450688548490162
TON,2000,2023,USD,WEO,Apr2024,0.447559993896375
TON,2001,2023,USD,WEO,Apr2024,0.393313576925867
TON,2002,2023,USD,WEO,Apr2024,0.380553694722942
TON,2003,2023,USD,WEO,Apr2024,0.419829629473256
TON,2004,2023,USD,WEO,Apr2024,0.489325995047851
TON,2005,2023,USD,WEO,Apr2024,0.557311535913804
TON,2006,2023,USD,WEO,Apr2024,0.635059029015808
TON,2007,2023,USD,WEO,Apr2024,0.666956971112493
TON,2008,2023,USD,WEO,Apr2024,0.732539485038266
TON,2009,2023,USD,WEO,Apr2024,0.700832562027541
TON,2010,2023,USD,WEO,Apr2024,0.817809751363562
TON,2011,2023,USD,WEO,Apr2024,0.865744766546756
TON,2012,2023,USD,WEO,Apr2024,0.97454762973863
TON,2013,2023,USD,WEO,Apr2024,0.930263143773004
TON,2014,2023,USD,WEO,Apr2024,0.889612521984072
TON,2015,2023,USD,WEO,Apr2024,0.873311768138866
TON,2016,2023,USD,WEO,Apr2024,0.789461454391355
TON,2017,2023,USD,WEO,Apr2024,0.834860400718588
TON,2018,2023,USD,WEO,Apr2024,0.870874784694193
TON,2019,2023,USD,WEO,Apr2024,0.918705240335317
TON,2020,2023,USD,WEO,Apr2024,0.876663346693193
TON,2021,2023,USD,WEO,Apr2024,0.86392196816819
TON,2022,2023,USD,WEO,Apr2024,0.933709031078611
TON,2023,2023,USD,WEO,Apr2024,1
TON,2024,2023,USD,WEO,Apr2024,1.03600836994907
TON,2025,2023,USD,WEO,Apr2024,1.05542569479098
TON,2026,2023,USD,WEO,Apr2024,1.07296927462384
TON,2027,2023,USD,WEO,Apr2024,1.09043661068931
TON,2028,2023,USD,WEO,Apr2024,1.11437300774592
TON,2029,2023,USD,WEO,Apr2024,1.13593254378094
TTO,1980,2023,USD,WEO,Apr2024,0.493768613948762
TTO,1981,2023,USD,WEO,Apr2024,0.529474926921998
TTO,1982,2023,USD,WEO,Apr2024,0.593785731801178
TTO,1983,2023,USD,WEO,Apr2024,0.631428393863294
TTO,1984,2023,USD,WEO,Apr2024,0.669363875128594
TTO,1985,2023,USD,WEO,Apr2024,0.663792923787668
TTO,1986,2023,USD,WEO,Apr2024,0.446097356291536
TTO,1987,2023,USD,WEO,Apr2024,0.467708633001072
TTO,1988,2023,USD,WEO,Apr2024,0.456266654356279
TTO,1989,2023,USD,WEO,Apr2024,0.442281447426971
TTO,1990,2023,USD,WEO,Apr2024,0.510818216942148
TTO,1991,2023,USD,WEO,Apr2024,0.518850003463629
TTO,1992,2023,USD,WEO,Apr2024,0.482980348385457
TTO,1993,2023,USD,WEO,Apr2024,0.409163565246018
TTO,1994,2023,USD,WEO,Apr2024,0.426975758441653
TTO,1995,2023,USD,WEO,Apr2024,0.443101073754539
TTO,1996,2023,USD,WEO,Apr2024,0.447012402521552
TTO,1997,2023,USD,WEO,Apr2024,0.414175490388902
TTO,1998,2023,USD,WEO,Apr2024,0.403461817116199
TTO,1999,2023,USD,WEO,Apr2024,0.420752585698236
TTO,2000,2023,USD,WEO,Apr2024,0.471388441001917
TTO,2001,2023,USD,WEO,Apr2024,0.491021114691333
TTO,2002,2023,USD,WEO,Apr2024,0.467862279626755
TTO,2003,2023,USD,WEO,Apr2024,0.514858898049265
TTO,2004,2023,USD,WEO,Apr2024,0.563729916593378
TTO,2005,2023,USD,WEO,Apr2024,0.63895985677246
TTO,2006,2023,USD,WEO,Apr2024,0.643698735718103
TTO,2007,2023,USD,WEO,Apr2024,0.728198960337016
TTO,2008,2023,USD,WEO,Apr2024,0.90609274277472
TTO,2009,2023,USD,WEO,Apr2024,0.659142268556492
TTO,2010,2023,USD,WEO,Apr2024,0.735071579024417
TTO,2011,2023,USD,WEO,Apr2024,0.843318885939216
TTO,2012,2023,USD,WEO,Apr2024,0.848464386181412
TTO,2013,2023,USD,WEO,Apr2024,0.860742264479542
TTO,2014,2023,USD,WEO,Apr2024,0.857321885602158
TTO,2015,2023,USD,WEO,Apr2024,0.786325202482577
TTO,2016,2023,USD,WEO,Apr2024,0.746378319079848
TTO,2017,2023,USD,WEO,Apr2024,0.794495576433515
TTO,2018,2023,USD,WEO,Apr2024,0.816896159865545
TTO,2019,2023,USD,WEO,Apr2024,0.787686108282123
TTO,2020,2023,USD,WEO,Apr2024,0.758185986447927
TTO,2021,2023,USD,WEO,Apr2024,0.901919413547069
TTO,2022,2023,USD,WEO,Apr2024,1.09036367671097
TTO,2023,2023,USD,WEO,Apr2024,1
TTO,2024,2023,USD,WEO,Apr2024,0.984656662281433
TTO,2025,2023,USD,WEO,Apr2024,1.00113421685749
TTO,2026,2023,USD,WEO,Apr2024,1.01092256967518
TTO,2027,2023,USD,WEO,Apr2024,1.01468436326612
TTO,2028,2023,USD,WEO,Apr2024,1.01840630594718
TTO,2029,2023,USD,WEO,Apr2024,1.02219478108171
TUN,1980,2023,USD,WEO,Apr2024,0.743757102324371
TUN,1981,2023,USD,WEO,Apr2024,0.6795633429307
TUN,1982,2023,USD,WEO,Apr2024,0.658940350549197
TUN,1983,2023,USD,WEO,Apr2024,0.650877867973794
TUN,1984,2023,USD,WEO,Apr2024,0.60569700441967
TUN,1985,2023,USD,WEO,Apr2024,0.585299783681713
TUN,1986,2023,USD,WEO,Apr2024,0.636651394550353
TUN,1987,2023,USD,WEO,Apr2024,0.642005812132475
TUN,1988,2023,USD,WEO,Apr2024,0.666218381155222
TUN,1989,2023,USD,WEO,Apr2024,0.649233972899093
TUN,1990,2023,USD,WEO,Apr2024,0.774174969746086
TUN,1991,2023,USD,WEO,Apr2024,0.783599863999147
TUN,1992,2023,USD,WEO,Apr2024,0.867311535964561
TUN,1993,2023,USD,WEO,Apr2024,0.794784419502253
TUN,1994,2023,USD,WEO,Apr2024,0.820248218780575
TUN,1995,2023,USD,WEO,Apr2024,0.920849556102251
TUN,1996,2023,USD,WEO,Apr2024,0.933171448869311
TUN,1997,2023,USD,WEO,Apr2024,0.86042008769213
TUN,1998,2023,USD,WEO,Apr2024,0.86147298849169
TUN,1999,2023,USD,WEO,Apr2024,0.855074394951814
TUN,2000,2023,USD,WEO,Apr2024,0.767292935474691
TUN,2001,2023,USD,WEO,Apr2024,0.759645575003637
TUN,2002,2023,USD,WEO,Apr2024,0.786263963298197
TUN,2003,2023,USD,WEO,Apr2024,0.890880170528183
TUN,2004,2023,USD,WEO,Apr2024,0.952534862854726
TUN,2005,2023,USD,WEO,Apr2024,0.952546183327668
TUN,2006,2023,USD,WEO,Apr2024,0.964119509317673
TUN,2007,2023,USD,WEO,Apr2024,1.02276164637855
TUN,2008,2023,USD,WEO,Apr2024,1.13069138471326
TUN,2009,2023,USD,WEO,Apr2024,1.06356901817521
TUN,2010,2023,USD,WEO,Apr2024,1.04139855939364
TUN,2011,2023,USD,WEO,Apr2024,1.10715118999092
TUN,2012,2023,USD,WEO,Apr2024,1.04444800033054
TUN,2013,2023,USD,WEO,Apr2024,1.04919693493491
TUN,2014,2023,USD,WEO,Apr2024,1.05103162726712
TUN,2015,2023,USD,WEO,Apr2024,0.94790219871929
TUN,2016,2023,USD,WEO,Apr2024,0.908373780630589
TUN,2017,2023,USD,WEO,Apr2024,0.844565645379624
TUN,2018,2023,USD,WEO,Apr2024,0.8331115809387
TUN,2019,2023,USD,WEO,Apr2024,0.80506504812455
TUN,2020,2023,USD,WEO,Apr2024,0.89408417078236
TUN,2021,2023,USD,WEO,Apr2024,0.938066759290993
TUN,2022,2023,USD,WEO,Apr2024,0.905984951153404
TUN,2023,2023,USD,WEO,Apr2024,1
TUN,2024,2023,USD,WEO,Apr2024,1.04712132595272
TUN,2025,2023,USD,WEO,Apr2024,1.04989784940559
TUN,2026,2023,USD,WEO,Apr2024,1.0737073017021
TUN,2027,2023,USD,WEO,Apr2024,1.0770865187505
TUN,2028,2023,USD,WEO,Apr2024,1.07004468259301
TUN,2029,2023,USD,WEO,Apr2024,1.06722027702833
TUR,1980,2023,USD,WEO,Apr2024,0.626184553022265
TUR,1981,2023,USD,WEO,Apr2024,0.607877026240996
TUR,1982,2023,USD,WEO,Apr2024,0.53399315462172
TUR,1983,2023,USD,WEO,Apr2024,0.487095594247215
TUR,1984,2023,USD,WEO,Apr2024,0.443501255929906
TUR,1985,2023,USD,WEO,Apr2024,0.477814099242797
TUR,1986,2023,USD,WEO,Apr2024,0.492575816918305
TUR,1987,2023,USD,WEO,Apr2024,0.520257015248555
TUR,1988,2023,USD,WEO,Apr2024,0.535608243270498
TUR,1989,2023,USD,WEO,Apr2024,0.63123137219011
TUR,1990,2023,USD,OECD,Apr2025,0.813564837727713
TUR,1991,2023,USD,OECD,Apr2025,0.799968930936385
TUR,1992,2023,USD,OECD,Apr2025,0.797217912865365
TUR,1993,2023,USD,OECD,Apr2025,0.838974771483658
TUR,1994,2023,USD,OECD,Apr2025,0.639366580395514
TUR,1995,2023,USD,OECD,Apr2025,0.780468342559896
TUR,1996,2023,USD,OECD,Apr2025,0.780223382229529
TUR,1997,2023,USD,OECD,Apr2025,0.759584722596828
TUR,1998,2023,USD,OECD,Apr2025,0.776583279484543
TUR,1999,2023,USD,OECD,Apr2025,0.744888479195064
TUR,2000,2023,USD,OECD,Apr2025,0.746704051236082
TUR,2001,2023,USD,OECD,Apr2025,0.58059242796445
TUR,2002,2023,USD,OECD,Apr2025,0.648749179393642
TUR,2003,2023,USD,OECD,Apr2025,0.805644936303932
TUR,2004,2023,USD,OECD,Apr2025,0.950991538782989
TUR,2005,2023,USD,OECD,Apr2025,1.08669035023887
TUR,2006,2023,USD,OECD,Apr2025,1.11385801978616
TUR,2007,2023,USD,OECD,Apr2025,1.30130607916954
TUR,2008,2023,USD,OECD,Apr2025,1.44836973111499
TUR,2009,2023,USD,OECD,Apr2025,1.29281659021985
TUR,2010,2023,USD,OECD,Apr2025,1.42671798918719
TUR,2011,2023,USD,OECD,Apr2025,1.38424220993287
TUR,2012,2023,USD,OECD,Apr2025,1.38747553020978
TUR,2013,2023,USD,OECD,Apr2025,1.38690335987558
TUR,2014,2023,USD,OECD,Apr2025,1.2960880801346
TUR,2015,2023,USD,OECD,Apr2025,1.12365326011391
TUR,2016,2023,USD,OECD,Apr2025,1.09461590995934
TUR,2017,2023,USD,OECD,Apr2025,1.00636613998597
TUR,2018,2023,USD,OECD,Apr2025,0.883965950015378
TUR,2019,2023,USD,OECD,Apr2025,0.858171360059954
TUR,2020,2023,USD,OECD,Apr2025,0.796947150019837
TUR,2021,2023,USD,OECD,Apr2025,0.813856660009301
TUR,2022,2023,USD,OECD,Apr2025,0.853585610080781
TUR,2023,2023,USD,OECD,Apr2025,1
TUR,2024,2023,USD,WEO,Apr2024,0.974382867698866
TUR,2025,2023,USD,WEO,Apr2024,0.938653504121265
TUR,2026,2023,USD,WEO,Apr2024,0.947068389600977
TUR,2027,2023,USD,WEO,Apr2024,0.950308378406142
TUR,2028,2023,USD,WEO,Apr2024,0.952639729464867
TUR,2029,2023,USD,WEO,Apr2024,0.953483013978589
TUV,1980,2023,USD,WEO_est,Apr2024,0.180818189207328
TUV,1981,2023,USD,WEO_est,Apr2024,0.187864376546964
TUV,1982,2023,USD,WEO_est,Apr2024,0.195185142214382
TUV,1983,2023,USD,WEO_est,Apr2024,0.202791186075262
TUV,1984,2023,USD,WEO_est,Apr2024,0.210693624951446
TUV,1985,2023,USD,WEO_est,Apr2024,0.218904008869032
TUV,1986,2023,USD,WEO_est,Apr2024,0.227434337939631
TUV,1987,2023,USD,WEO_est,Apr2024,0.236297079899463
TUV,1988,2023,USD,WEO_est,Apr2024,0.245505188331913
TUV,1989,2023,USD,WEO_est,Apr2024,0.255072121600201
TUV,1990,2023,USD,WEO_est,Apr2024,0.265011862517817
TUV,1991,2023,USD,WEO_est,Apr2024,0.275338938785488
TUV,1992,2023,USD,WEO_est,Apr2024,0.286068444224537
TUV,1993,2023,USD,WEO_est,Apr2024,0.297216060837669
TUV,1994,2023,USD,WEO_est,Apr2024,0.308798081729436
TUV,1995,2023,USD,WEO_est,Apr2024,0.320831434919866
TUV,1996,2023,USD,WEO_est,Apr2024,0.333333708086075
TUV,1997,2023,USD,WEO_est,Apr2024,0.346323174268024
TUV,1998,2023,USD,WEO_est,Apr2024,0.359818818575975
TUV,1999,2023,USD,WEO_est,Apr2024,0.373840365938699
TUV,2000,2023,USD,WEO,Apr2024,0.388408309932993
TUV,2001,2023,USD,WEO,Apr2024,0.360012336862929
TUV,2002,2023,USD,WEO,Apr2024,0.403591160777414
TUV,2003,2023,USD,WEO,Apr2024,0.496412017194502
TUV,2004,2023,USD,WEO,Apr2024,0.581859323807156
TUV,2005,2023,USD,WEO,Apr2024,0.60450404534581
TUV,2006,2023,USD,WEO,Apr2024,0.622685689110732
TUV,2007,2023,USD,WEO,Apr2024,0.703813548797656
TUV,2008,2023,USD,WEO,Apr2024,0.728681866924195
